,sBondCount,dBondCount,tBondCount,Energy
8026,6,0,0,-83.79670999999941
8027,5,0,0,-78.31510999999931
8028,4,0,0,-55.92976999999996
8029,14,0,0,-93.44515999999884
8030,7,0,0,-57.4932500000001
8031,8,0,0,-98.8732199999988
8032,8,0,0,-99.243729999999
8033,12,1,0,-88.19117999999935
8034,9,0,0,-97.16586999999892
8035,9,0,0,-93.10868999999936
8036,7,0,0,-55.97835999999995
8037,9,0,0,-68.08199999999943
8038,27,0,0,-162.67572999999766
8039,10,0,0,-68.67167999999992
8040,6,1,0,-60.38569999999959
8041,29,2,0,-205.5494399999997
8042,6,1,0,-37.34235000000001
8043,13,1,0,-128.26371999999856
8044,11,1,0,-57.56669
8045,11,1,0,-92.85040999999887
8046,13,0,0,-58.581759999999115
8047,46,0,0,-204.2857800000101
8048,12,0,0,-53.38891000000001
8049,21,0,0,-126.677839999998
8050,22,0,0,-96.38340999999832
8051,22,0,0,-96.44793999999888
8052,9,0,0,-40.679829999999924
8053,23,0,0,-102.09475999999836
8054,17,0,0,-76.41776999999865
8055,20,0,0,-89.12288999999828
8056,20,0,0,-89.88808999999857
8057,15,0,0,-66.35747999999899
8058,18,0,0,-75.62396999999895
8059,7,1,0,-39.231100000000076
8060,16,2,0,-79.8479099999988
8061,8,1,0,-38.183860000000095
8062,7,1,0,-39.6398099999999
8063,0,2,0,-13.431520000000036
8064,10,2,0,-54.210409999999676
8065,16,2,0,-151.8033099999993
8066,7,0,0,-63.735419999999856
8067,14,0,0,-58.85082999999997
8068,14,0,0,-58.76480000000004
8069,5,2,0,-32.20179999999982
8070,24,1,0,-111.88097999999808
8071,21,1,0,-202.76589000000013
8072,42,1,0,-187.91362999999816
8073,15,1,0,-73.52487999999927
8074,27,1,0,-125.81891999999813
8075,14,1,0,-67.95334999999909
8076,26,1,0,-119.08362999999872
8077,10,0,0,-106.53287999999908
8078,9,1,0,-109.27240999999913
8079,11,0,0,-108.50878999999873
8080,8,0,0,-95.0740699999992
8081,9,0,0,-101.11429999999905
8082,15,0,0,-161.96212999999852
8083,8,0,0,-95.68924999999945
8084,11,0,0,-108.54527999999868
8085,8,0,0,-95.06964999999924
8086,10,0,0,-106.37140999999906
8087,10,0,0,-106.616849999999
8088,10,0,0,-106.65889999999877
8089,9,0,0,-101.01375999999891
8090,12,0,0,-117.59959999999887
8091,8,2,0,-111.95458999999936
8092,14,0,0,-121.31247999999891
8093,14,0,0,-121.31728999999882
8094,14,0,0,-121.36792999999876
8095,14,0,0,-121.3595399999988
8096,14,0,0,-121.39788999999882
8097,10,0,0,-106.33484999999905
8098,9,1,0,-109.38623999999935
8099,17,0,0,-134.21387999999843
8100,14,0,0,-121.18425999999864
8101,14,0,0,-121.08772999999884
8102,8,0,0,-94.42903999999952
8103,8,0,0,-94.41567999999936
8104,8,0,0,-94.2847199999992
8105,8,0,0,-94.33583999999952
8106,17,0,0,-133.91680999999835
8107,8,0,0,-94.4337699999992
8108,8,0,0,-89.3188600000003
8109,12,0,0,-117.59041999999886
8110,12,0,0,-113.66811999999912
8111,8,0,0,-92.81025999999927
8112,8,0,0,-92.90502999999944
8113,8,0,0,-93.02980999999954
8114,8,0,0,-93.74372999999923
8115,8,0,0,-92.98122999999941
8116,71,1,0,-310.63697000001594
8117,70,1,0,-305.35605000000936
8118,70,1,0,-305.4055300000091
8119,70,1,0,-305.32791000000907
8120,71,1,0,-310.69174000001567
8121,8,0,0,-115.79300999999896
8122,12,0,0,-120.89891999999918
8123,12,0,0,-118.03764000000048
8124,12,0,0,-114.60478000000104
8125,12,0,0,-117.79224999999997
8126,12,0,0,-118.01220000000013
8127,12,0,0,-119.57474999999977
8128,12,0,0,-116.33073000000105
8129,12,0,0,-120.16640999999892
8130,12,0,0,-120.24173999999948
8131,12,0,0,-118.63096999999969
8132,12,0,0,-117.10798000000023
8133,8,0,0,-112.98797999999987
8134,12,0,0,-117.9670200000005
8135,10,1,0,-86.7357299999992
8136,11,1,0,-91.46181999999928
8137,7,1,0,-73.89957999999956
8138,10,1,0,-86.76855999999907
8139,9,3,0,-100.81925
8140,8,2,0,-87.4310899999996
8141,10,1,0,-86.79932999999937
8142,11,1,0,-91.67185999999948
8143,8,2,0,-87.43106999999964
8144,12,3,0,-113.62321000000021
8145,11,2,0,-100.25472999999964
8146,8,2,0,-87.02298999999948
8147,11,1,0,-91.57294999999931
8148,11,2,0,-100.18579999999928
8149,11,2,0,-100.01144999999953
8150,11,1,0,-59.770539999999286
8151,7,1,0,-41.876430000000035
8152,10,1,0,-53.73903999999993
8153,4,1,0,-28.886829999999925
8154,7,2,0,-48.67495999999983
8155,7,1,0,-40.978720000000074
8156,10,1,0,-54.31297999999993
8157,13,1,0,-102.52918999999928
8158,18,1,0,-87.34684999999877
8159,13,1,0,-66.71159999999986
8160,13,1,0,-67.18356999999992
8161,7,1,0,-42.01103999999919
8162,6,1,0,-40.179050000000075
8163,7,1,0,-44.11898999999971
8164,18,2,0,-98.39750999999887
8165,14,1,0,-108.07266999999908
8166,9,1,0,-52.612189999999934
8167,18,1,0,-89.81407999999874
8168,9,2,0,-61.86294999999927
8169,12,2,0,-74.84575999999925
8170,5,1,0,-31.25297999999998
8171,8,1,0,-43.94462000000021
8172,11,1,0,-56.61550999999918
8173,18,3,0,-109.75881999999956
8174,15,2,0,-83.86300999999958
8175,14,1,0,-69.27298999999924
8176,17,1,0,-81.90970999999877
8177,11,2,0,-65.91840000000002
8178,12,2,0,-98.05817999999908
8179,12,2,0,-97.96710999999914
8180,9,2,0,-85.15492999999971
8181,12,2,0,-98.0200199999988
8182,19,2,0,-128.571629999999
8183,22,2,0,-141.25373999999874
8184,25,2,0,-153.92563999999857
8185,25,2,0,-160.61316999999917
8186,18,2,0,-165.1934699999997
8187,24,3,0,-202.19292
8188,14,2,0,-115.47135999999908
8189,20,2,0,-140.5034199999991
8190,18,3,0,-141.24982999999932
8191,20,2,0,-138.30229999999892
8192,20,3,0,-143.00714999999946
8193,20,4,0,-148.8844299999996
8194,17,2,0,-127.76325999999924
8195,23,2,0,-153.32926999999881
8196,20,2,0,-140.25187999999892
8197,28,2,0,-173.3911299999991
8198,26,2,0,-165.55486999999903
8199,22,2,0,-147.326309999999
8200,29,2,0,-178.59482999999864
8201,27,3,0,-179.3947599999997
8202,26,2,0,-165.76270999999906
8203,26,2,0,-165.98151999999843
8204,32,2,0,-191.13339999999835
8205,16,1,0,-79.03466999999887
8206,8,1,0,-75.64828999999963
8207,23,1,0,-145.84971999999883
8208,8,1,0,-76.85975999999937
8209,16,2,0,-157.73122000000012
8210,18,2,0,-96.37721999999891
8211,8,1,0,-77.62018999999918
8212,39,1,0,-209.6431799999987
8213,15,0,0,-101.73718999999869
8214,13,1,0,-65.46331999999985
8215,17,0,0,-138.3442099999993
8216,53,1,0,-231.0750499999968
8217,50,2,0,-225.749179999998
8218,19,1,0,-160.60020999999824
8219,26,2,0,-127.33963999999833
8220,18,1,0,-146.50637999999844
8221,26,2,0,-185.9117599999995
8222,10,1,0,-53.29416999999944
8223,7,3,0,-53.240659999999934
8224,11,0,0,-50.83123000000001
8225,8,1,0,-42.564659999999996
8226,42,0,1,-221.99401999999827
8227,57,3,0,-264.3418599999982
8228,40,0,0,-241.4535099999985
8229,31,2,0,-153.2539799999986
8230,20,0,0,-89.84977999999866
8231,24,0,0,-107.57703999999876
8232,16,2,0,-183.38389000000046
8233,13,0,0,-54.74328999999965
8234,14,1,0,-142.16221999999883
8235,44,1,0,-273.1255600000095
8236,12,2,0,-62.0478799999994
8237,33,2,0,-164.92473999999808
8238,6,3,0,-87.0250199999996
8239,48,2,1,-226.48192999999765
8240,12,2,0,-70.97144999999931
8241,15,1,0,-109.63658999999892
8242,14,2,0,-147.69197999999915
8243,27,4,0,-211.5585700000056
8244,22,3,0,-152.71227999999883
8245,5,0,0,-20.78881000000001
8246,4,1,0,-23.681390000000075
8247,4,1,0,-24.88156999999989
8248,8,0,0,-33.53890000000007
8249,8,0,0,-33.310760000000016
8250,4,0,0,-12.919669999999995
8251,10,0,0,-41.60063000000002
8252,4,0,0,-14.107140000000072
8253,10,0,0,-41.016380000000034
8254,17,1,0,-81.28906999999913
8255,15,1,0,-74.42724999999879
8256,9,1,0,-47.45849999999997
8257,11,0,0,-45.99041999999963
8258,7,0,0,-28.26550999999972
8259,7,0,0,-32.84064999999964
8260,10,0,0,-48.128030000000756
8261,27,4,0,-133.72553999999857
8262,27,1,0,-121.48347999999874
8263,22,1,0,-207.94732000000027
8264,20,3,0,-177.10575000000009
8265,20,0,0,-86.31778999999871
8266,15,0,1,-74.69904999999926
8267,35,3,0,-179.52809999999909
8268,24,1,0,-115.99000999999862
8269,23,1,0,-110.58183999999822
8270,39,2,0,-190.40318999999818
8271,26,2,0,-125.79098999999769
8272,10,0,0,-40.08565999999996
8273,13,0,0,-54.18849
8274,16,0,0,-68.20223999999996
8275,10,2,0,-56.95841999999993
8276,11,1,0,-55.51723000000004
8277,8,2,0,-49.90274
8278,13,0,0,-55.04918000000009
8279,10,0,0,-41.607600000000154
8280,7,1,0,-35.80955999999993
8281,7,0,0,-24.229469999999992
8282,11,1,0,-56.67261999999914
8283,18,2,0,-95.7468199999994
8284,23,2,0,-182.0968699999994
8285,22,0,0,-129.0447099999983
8286,32,0,0,-137.4245399999977
8287,54,3,0,-251.468199999998
8288,21,3,0,-142.84334999999962
8289,23,1,0,-213.36810999999943
8290,11,3,0,-111.91162000000077
8291,32,0,0,-207.1835599999981
8292,23,3,0,-157.31779999999844
8293,56,4,0,-268.93775000000824
8294,16,0,0,-171.32837999999856
8295,31,0,0,-202.56041999999752
8296,25,2,0,-191.89551999999816
8297,36,2,0,-232.8234699999989
8298,22,2,0,-169.7115199999989
8299,10,2,0,-98.08842999999979
8300,19,2,0,-171.36409999999887
8301,16,1,0,-177.5785799999985
8302,36,1,0,-198.35394999999835
8303,24,1,0,-147.5746399999984
8304,20,2,0,-164.09050999999909
8305,4,0,0,-79.47073999999951
8306,9,0,0,-76.40864999999894
8307,13,2,0,-78.11089999999967
8308,22,1,0,-107.57095999999865
8309,24,0,0,-107.87044999999898
8310,21,0,0,-94.62091999999849
8311,13,0,0,-90.85879999999884
8312,9,3,0,-99.8903300000002
8313,9,2,0,-95.56754999999977
8314,14,4,0,-134.94311000000016
8315,31,0,0,-131.80768999999782
8316,8,0,0,-94.242209999999
8317,46,0,0,-195.23847999999725
8318,29,0,0,-121.552839999998
8319,16,0,0,-171.3850899999984
8320,22,0,0,-131.33586999999807
8321,13,0,0,-119.50290999999879
8322,19,3,0,-105.19434999999862
8323,22,1,0,-140.49764999999798
8324,35,1,0,-195.436229999998
8325,22,1,0,-140.48652999999786
8326,33,3,0,-199.7994199999989
8327,21,1,0,-134.31638999999905
8328,27,0,0,-116.74630999999796
8329,23,2,0,-111.74457999999844
8330,9,0,0,-71.74902999999927
8331,10,0,0,-39.26691999999957
8332,11,0,0,-46.67525999999953
8333,16,0,0,-68.30726000000004
8334,27,0,0,-119.69130999999834
8335,20,1,0,-167.73136999999815
8336,11,3,0,-74.73477999999932
8337,24,1,0,-112.04670999999828
8338,20,0,0,-86.08964999999898
8339,9,0,0,-70.66277999999944
8340,20,0,0,-121.63331999999832
8341,28,1,0,-126.6894999999979
8342,14,2,0,-80.67883999999934
8343,14,0,0,-96.36187999999879
8344,9,0,0,-71.5391399999994
8345,16,3,0,-99.14597999999931
8346,9,1,0,-83.64282999999978
8347,22,3,0,-115.94339999999895
8348,19,0,0,-116.40811999999846
8349,9,2,0,-95.63408999999956
8350,18,2,0,-89.87002999999982
8351,12,1,0,-92.80684999999905
8352,17,1,1,-127.51498999999922
8353,39,0,0,-167.04039999999642
8354,18,0,0,-145.957309999998
8355,26,1,0,-119.28237999999806
8356,28,2,0,-171.67696999999862
8357,18,0,0,-113.22282999999923
8358,16,1,0,-110.51689999999826
8359,26,0,0,-111.30242999999793
8360,10,1,0,-85.79592999999909
8361,9,2,0,-87.4860599999995
8362,20,0,0,-86.09270999999899
8363,13,2,0,-74.17779999999925
8364,18,1,0,-86.86437999999863
8365,18,1,0,-86.72976999999878
8366,12,1,1,-74.19387999999958
8367,21,1,0,-99.3989799999988
8368,27,1,0,-124.68599999999763
8369,30,1,0,-137.31800999999768
8370,20,1,0,-93.84637999999859
8371,18,1,0,-86.6938299999988
8372,21,1,0,-99.21992999999857
8373,13,0,0,-54.38657999999998
8374,17,1,0,-78.89337999999907
8375,8,0,1,-44.03171999999995
8376,7,0,0,-28.03086999999993
8377,7,1,0,-36.434849999999976
8378,10,0,0,-41.018310000000035
8379,6,1,0,-35.61401000000001
8380,11,2,0,-60.37522999999919
8381,11,1,0,-57.3426499999996
8382,16,0,0,-66.84206999999992
8383,19,0,0,-80.83670999999994
8384,7,1,1,-54.69821999999999
8385,22,0,0,-93.58270999999979
8386,20,0,0,-86.23947999999882
8387,21,0,0,-91.47384000000014
8388,15,1,0,-74.21564999999873
8389,10,2,0,-61.964009999999675
8390,8,3,0,-57.361529999999895
8391,12,1,0,-61.41371999999957
8392,11,0,0,-84.10424999999941
8393,21,1,0,-99.4390599999988
8394,29,0,0,-124.18541999999776
8395,26,1,0,-119.27604999999815
8396,24,1,0,-112.20438999999828
8397,21,0,0,-88.48810999999989
8398,19,0,0,-84.22328999999968
8399,24,1,0,-112.045279999998
8400,12,2,0,-69.69164999999975
8401,10,0,0,-40.03338999999994
8402,13,1,0,-62.49260999999989
8403,13,1,0,-62.65715
8404,8,2,0,-49.0854099999999
8405,27,0,0,-114.36383999999794
8406,8,3,0,-61.9361299999996
8407,18,1,0,-86.7605099999987
8408,36,1,0,-162.57925999999725
8409,41,2,0,-193.81221999999752
8410,18,1,0,-86.42544999999882
8411,14,1,0,-68.23063000000002
8412,27,1,0,-124.50547999999823
8413,21,1,0,-99.66765999999822
8414,19,1,0,-91.53985999999895
8415,18,2,0,-96.39826999999876
8416,29,2,0,-143.80509999999774
8417,17,1,0,-80.14852999999903
8418,17,2,0,-92.49418999999901
8419,20,1,0,-93.54344999999851
8420,28,0,0,-118.81328999999756
8421,27,0,0,-123.07004999999799
8422,21,0,0,-89.23737999999867
8423,35,0,0,-158.7777599999977
8424,44,0,0,-187.2611899999961
8425,56,0,0,-237.82944999999611
8426,24,4,0,-120.98675999999888
8427,12,0,0,-54.544990000000325
8428,40,2,0,-219.39688999999908
8429,19,1,0,-159.7343000000001
8430,24,2,0,-118.72912999999836
8431,10,3,0,-99.30230999999958
8432,14,1,0,-139.3814399999992
8433,12,2,0,-105.08226999999987
8434,16,1,0,-146.49352999999883
8435,17,0,0,-106.13964999999872
8436,13,1,0,-102.54814999999891
8437,22,0,0,-131.7737799999977
8438,15,0,0,-133.25838999999905
8439,29,3,0,-150.68509999999833
8440,16,0,0,-102.08200999999872
8441,25,0,0,-105.53995999999823
8442,20,1,0,-93.87470999999846
8443,21,4,0,-127.29867999999986
8444,33,1,0,-150.03528999999753
8445,10,2,0,-62.78431999999953
8446,24,1,0,-112.00636999999823
8447,8,2,0,-49.947580000000016
8448,21,1,0,-99.39804999999821
8449,23,0,0,-102.09545999999818
8450,23,1,0,-106.13662999999792
8451,32,1,0,-147.0651099999977
8452,26,1,0,-118.81442999999807
8453,4,0,0,-13.481179999999995
8454,7,0,0,-31.216579999999794
8455,32,5,0,-214.31709000000683
8456,17,1,0,-84.88442999999916
8457,23,1,1,-119.29271999999857
8458,31,1,0,-138.20601999999826
8459,25,1,0,-116.82657999999857
8460,44,1,0,-267.8270400000092
8461,11,4,0,-119.14382000000023
8462,47,2,0,-291.32500000001073
8463,26,2,0,-164.0293899999997
8464,14,1,0,-167.9158099999995
8465,18,2,0,-193.9094
8466,13,2,0,-78.05907999999954
8467,13,0,0,-90.14020999999887
8468,19,4,0,-143.36911000000418
8469,13,0,0,-126.23498999999858
8470,16,1,0,-115.31377999999953
8471,17,0,0,-109.66254999999865
8472,22,1,0,-104.62813999999844
8473,20,2,0,-105.16502999999877
8474,24,2,0,-115.7074099999984
8475,9,1,0,-83.58119999999941
8476,15,2,0,-115.55792999999949
8477,16,1,0,-110.30474999999842
8478,29,2,0,-143.20059999999873
8479,9,1,0,-47.02610999999934
8480,14,2,0,-75.95442999999932
8481,8,2,0,-54.996149999999936
8482,12,1,0,-57.54174
8483,24,1,0,-112.05863999999815
8484,56,2,0,-251.08714999999802
8485,13,2,0,-78.0757199999998
8486,13,2,0,-78.12113999999973
8487,14,3,0,-124.46140999999987
8488,16,2,0,-113.76153999999997
8489,18,1,0,-125.90390999999865
8490,55,4,0,-263.9954800000114
8491,12,0,0,-138.61609999999882
8492,14,0,0,-181.4051499999992
8493,14,0,0,-181.6299599999993
8494,14,0,0,-181.5627499999992
8495,9,0,0,-129.35188999999878
8496,21,0,0,-91.6810699999985
8497,21,0,0,-88.37623999999994
8498,21,1,0,-136.46035999999913
8499,31,1,0,-138.32808999999816
8500,10,1,0,-130.89552999999933
8501,18,1,1,-98.89186999999858
8502,27,1,0,-163.46526999999833
8503,6,0,0,-62.20669999999972
8504,6,0,0,-60.12151999999946
8505,6,0,0,-58.83519999999953
8506,6,0,0,-61.27079999999933
8507,45,4,0,-221.1311299999984
8508,11,1,0,-57.05427999999938
8509,11,1,0,-93.92287999999915
8510,51,2,1,-239.50204999999733
8511,69,1,0,-299.77959999999763
8512,23,3,0,-158.7757700000002
8513,26,0,0,-111.739529999998
8514,30,0,0,-126.41006999999833
8515,77,2,0,-375.84005000001525
8516,30,0,0,-126.8948999999977
8517,13,2,0,-132.83431999999993
8518,35,2,0,-197.8477799999987
8519,43,1,0,-263.123600000009
8520,17,0,0,-187.01339999999848
8521,46,2,0,-216.01462000000998
8522,16,1,0,-176.29816000000028
8523,17,1,0,-117.54810999999859
8524,34,4,0,-174.83770999999797
8525,53,1,0,-231.2666199999967
8526,28,1,0,-130.45817999999826
8527,22,2,0,-169.34977999999907
8528,35,1,0,-220.38483999999835
8529,4,2,0,-99.9061099999999
8530,24,0,0,-107.95750999999882
8531,23,0,0,-102.62347999999838
8532,9,2,0,-95.66457999999966
8533,11,2,0,-98.713379999999
8534,24,0,0,-107.56617999999891
8535,19,0,0,-151.69368999999824
8536,19,5,0,-160.19197999999915
8537,14,2,0,-80.49657999999907
8538,11,3,0,-74.74270999999953
8539,11,3,0,-74.7403299999994
8540,13,4,0,-93.46326999999927
8541,19,0,0,-116.65042999999856
8542,9,2,0,-95.57698999999955
8543,18,1,0,-121.76579999999832
8544,26,1,0,-119.197929999998
8545,8,4,0,-56.61960999999975
8546,15,1,0,-74.4310899999989
8547,23,2,0,-118.53234999999813
8548,38,2,0,-181.76852999999755
8549,14,0,0,-57.260709999998895
8550,11,4,0,-81.79916999999931
8551,13,0,0,-54.38689
8552,13,0,0,-55.29235000000007
8553,72,4,0,-338.08527000001504
8554,23,1,0,-176.1145400000005
8555,76,1,0,-327.23634000001215
8556,13,1,0,-62.85821999999996
8557,13,0,0,-54.92884000000015
8558,13,2,0,-69.75981999999999
8559,54,1,0,-236.1736799999981
8560,16,2,0,-145.82641999999896
8561,20,2,0,-173.9792899999993
8562,11,2,0,-67.61473999999998
8563,29,1,0,-192.9449099999984
8564,15,2,0,-81.85782999999878
8565,43,1,0,-262.9991300000084
8566,17,1,0,-155.81882000000041
8567,16,4,0,-102.08145999999942
8568,12,1,1,-107.3863199999996
8569,13,0,0,-91.30223999999865
8570,29,0,0,-130.56556999999884
8571,13,1,0,-102.08299999999872
8572,12,3,0,-116.39310999999952
8573,10,3,0,-105.80165000000036
8574,25,3,0,-136.0778399999981
8575,11,0,0,-136.4466399999983
8576,33,1,0,-188.4389699999997
8577,14,1,0,-135.5400599999989
8578,18,1,0,-160.45686999999953
8579,25,1,0,-155.49066999999832
8580,28,1,0,-130.07993999999778
8581,11,0,0,-44.25475999999935
8582,20,2,0,-105.66364999999857
8583,24,2,0,-181.40466999999992
8584,15,0,0,-104.60064999999918
8585,11,0,0,-83.87033999999949
8586,11,0,0,-83.84478999999966
8587,32,1,0,-180.42417999999816
8588,9,2,0,-83.23831999999949
8589,21,1,0,-99.40971999999829
8590,23,1,0,-110.28872999999815
8591,27,1,0,-124.69266999999807
8592,25,0,0,-106.19310999999901
8593,18,1,0,-87.02431999999884
8594,13,0,0,-54.137859999999364
8595,14,1,0,-72.40776999999912
8596,15,1,0,-73.72059999999873
8597,13,0,0,-53.560679999999934
8598,7,1,0,-35.747459999999926
8599,12,2,0,-73.10568999999919
8600,32,0,0,-136.45048999999744
8601,11,2,0,-63.16912999999931
8602,24,3,0,-249.06399000000687
8603,50,3,0,-242.55727000000843
8604,21,1,0,-135.5794199999982
8605,22,0,0,-159.6318599999995
8606,10,1,0,-114.85808999999928
8607,19,1,0,-127.9571999999985
8608,9,1,0,-86.10764999999924
8609,14,3,0,-122.73866999999927
8610,14,0,0,-60.38173000000007
8611,14,2,0,-74.2033599999993
8612,4,0,0,-11.317390000000046
8613,45,3,0,-251.77792000000863
8614,22,0,0,-93.51861999999994
8615,13,1,0,-62.541899999999934
8616,13,1,0,-62.67129
8617,25,0,0,-106.13426999999909
8618,22,0,0,-93.40590999999985
8619,20,0,0,-86.25427999999874
8620,17,1,0,-81.2533299999991
8621,20,0,0,-86.26792999999884
8622,17,1,0,-81.22160999999892
8623,25,0,0,-106.07053999999926
8624,20,1,0,-93.8846999999987
8625,40,1,0,-250.46281000000818
8626,18,1,0,-121.29438999999913
8627,12,3,0,-116.26825000000008
8628,8,2,0,-86.10912999999981
8629,12,1,0,-94.5003399999996
8630,19,0,0,-151.65614999999843
8631,20,0,0,-122.01082999999856
8632,24,0,0,-101.17126999999935
8633,11,0,0,-84.03408999999965
8634,11,0,0,-84.02493999999956
8635,19,2,0,-128.20753999999985
8636,22,0,0,-93.5417799999999
8637,20,0,0,-86.12244999999893
8638,17,1,0,-81.212849999999
8639,25,0,0,-106.18378999999914
8640,6,0,0,-56.8443599999996
8641,24,0,0,-101.35416999999941
8642,11,0,0,-84.05023999999958
8643,21,1,0,-99.36253999999826
8644,22,0,0,-93.54190999999979
8645,20,0,0,-86.32546999999886
8646,11,2,0,-63.42034999999919
8647,19,1,0,-89.0368599999988
8648,18,1,0,-83.22824999999989
8649,22,0,0,-93.55145999999979
8650,10,1,0,-49.32088999999996
8651,19,1,0,-88.01238999999975
8652,15,1,0,-73.70616999999879
8653,20,0,0,-86.3685399999988
8654,23,0,0,-99.01104999999822
8655,58,5,0,-284.41748000000644
8656,23,0,0,-98.97497999999835
8657,14,2,0,-80.32638999999926
8658,14,2,0,-69.33451999999897
8659,17,2,0,-93.09875999999895
8660,23,0,0,-98.95566999999843
8661,23,0,0,-99.00879999999823
8662,14,0,0,-60.48031999999989
8663,11,1,0,-55.77091999999924
8664,23,0,0,-98.89077999999836
8665,14,2,0,-80.29365999999914
8666,11,1,0,-91.94414000000006
8667,13,3,0,-118.21928000000023
8668,10,3,0,-105.91670999999997
8669,11,2,0,-99.71914000000015
8670,7,1,0,-99.38582999999905
8671,12,1,0,-96.93058999999857
8672,15,2,0,-152.71659999999932
8673,6,0,0,-57.63665999999944
8674,6,0,0,-56.17485999999962
8675,6,0,0,-55.915839999999896
8676,16,0,0,-67.64464000000011
8677,14,1,0,-67.77648999999997
8678,19,0,0,-79.83425999999997
8679,23,0,0,-98.9081399999984
8680,30,1,0,-175.47067999999905
8681,11,2,0,-103.1922899999995
8682,13,1,0,-99.94171999999935
8683,12,1,0,-92.80954999999905
8684,8,2,0,-85.58104999999931
8685,15,1,0,-73.93229999999926
8686,29,0,0,-124.2027399999979
8687,6,0,0,-56.29100999999969
8688,14,3,0,-86.28641999999945
8689,29,0,0,-124.20194999999785
8690,7,0,0,-26.258940000000052
8691,20,0,0,-86.07155999999895
8692,23,0,0,-99.0305699999983
8693,23,0,0,-99.02614999999832
8694,26,0,0,-111.64835999999788
8695,16,0,0,-67.72052999999994
8696,17,0,0,-72.96196999999995
8697,17,0,0,-73.20150000000012
8698,12,1,0,-61.219549999999344
8699,6,0,0,-57.615569999999245
8700,6,0,0,-56.28888999999958
8701,6,1,0,-69.2028699999994
8702,20,0,0,-86.11123999999882
8703,20,0,0,-85.89873999999872
8704,11,0,0,-46.70285999999999
8705,13,1,0,-62.65737000000002
8706,11,0,0,-47.44565999999998
8707,23,0,0,-98.8727199999985
8708,17,0,0,-73.02564000000007
8709,17,0,0,-73.14084000000003
8710,21,1,0,-99.36317999999822
8711,17,0,1,-81.99923000000003
8712,18,1,0,-82.94382999999993
8713,29,0,0,-124.27126999999771
8714,20,0,1,-94.60719999999948
8715,47,0,0,-200.0152599999965
8716,11,3,0,-114.06860000000006
8717,11,2,0,-103.43920999999956
8718,18,1,0,-86.85717999999859
8719,6,0,0,-57.616499999999405
8720,22,0,0,-93.35838999999851
8721,39,1,0,-175.63220999999703
8722,24,0,0,-107.94749999999884
8723,13,1,0,-62.650199999999934
8724,5,1,1,-38.299160000000036
8725,16,1,0,-75.1727299999999
8726,35,2,0,-169.06433999999715
8727,6,0,0,-58.12769999999932
8728,19,2,0,-160.04315999999972
8729,16,1,0,-75.34579999999994
8730,28,0,0,-119.2787299999982
8731,17,0,0,-137.5690999999988
8732,26,2,0,-130.53584999999885
8733,14,1,0,-67.63085999999987
8734,33,0,0,-186.33945999999835
8735,11,2,0,-66.07220999999959
8736,14,0,1,-69.59106999999996
8737,23,1,0,-177.382079999998
8738,15,2,0,-154.0298499999999
8739,21,2,0,-177.96821999999975
8740,56,4,0,-265.66607999999815
8741,23,0,0,-143.3840099999984
8742,6,0,0,-59.3329599999995
8743,66,5,0,-320.0566000000153
8744,17,0,1,-82.22901999999998
8745,20,0,0,-86.11724999999888
8746,25,1,0,-118.1149299999986
8747,13,0,0,-119.50784999999884
8748,53,0,0,-225.26725999999599
8749,23,0,0,-99.02611999999884
8750,13,2,0,-108.75901999999952
8751,15,1,0,-113.13708999999879
8752,14,1,0,-67.98988000000007
8753,20,2,0,-108.36239999999864
8754,23,3,0,-126.69514000000072
8755,35,0,0,-149.47648999999728
8756,20,0,0,-178.42628999999852
8757,31,1,0,-209.44063999999844
8758,24,0,0,-101.12412999999924
8759,16,4,0,-136.15344999999888
8760,7,0,1,-75.67877999999973
8761,7,1,0,-75.27366999999958
8762,15,0,0,-179.52842999999848
8763,24,0,0,-162.44503999999824
8764,23,1,0,-145.79867999999848
8765,31,2,0,-188.6601100000071
8766,28,0,0,-188.85182999999958
8767,9,1,0,-85.78440999999975
8768,9,1,0,-80.66663999999946
8769,17,1,1,-128.2448399999994
8770,23,1,0,-180.0914699999994
8771,31,1,0,-179.10050999999794
8772,6,1,0,-73.62446999999929
8773,17,0,0,-133.8395799999985
8774,23,1,0,-143.87796999999864
8775,21,0,0,-123.59582999999814
8776,32,2,0,-155.84502999999813
8777,35,2,0,-168.51525999999834
8778,24,0,0,-101.13415999999935
8779,24,0,0,-101.09440999999948
8780,24,0,0,-101.16806999999926
8781,33,2,0,-157.24001999999837
8782,22,2,0,-113.39096999999857
8783,28,1,0,-197.63624999999908
8784,55,0,0,-228.05481999999665
8785,6,0,0,-62.23026999999957
8786,23,0,0,-98.6180699999984
8787,15,0,0,-179.49711999999863
8788,27,2,0,-191.43641999999863
8789,12,0,2,-70.49018999999987
8790,18,0,2,-95.79444999999872
8791,29,0,0,-124.09871999999771
8792,16,1,0,-146.6605999999997
8793,28,3,0,-181.79360999999926
8794,15,0,0,-179.24997999999871
8795,15,0,0,-179.3494899999987
8796,41,2,0,-188.01234999999957
8797,14,0,0,-94.06755999999905
8798,24,0,0,-99.65710999999828
8799,25,5,0,-185.99148999999943
8800,33,1,0,-148.90161999999737
8801,14,1,0,-72.17770999999925
8802,12,1,0,-95.11308999999892
8803,20,2,0,-105.88868999999886
8804,16,2,0,-82.1321599999999
